application_id,user_id,offer_month,offer_number,current_lender,current_balance,current_monthly_payment,current_remaining_term_months,current_total_left_to_pay,offer_apr,offer_term_months,offer_monthly_payment,offer_total_payable,monthly_saving,total_cost_saving
A050379,U121396,2026-06,1,,6317.06,292.05,28,8177.44,18.1,13,538.77,7004.0,-246.72,1173.44
A050380,U116346,2026-06,2,,6900.13,446.21,19,8478.07,12.8,16,471.4,7542.33,-25.18,935.75
A050381,U118546,2026-06,2,,13965.01,490.31,52,25496.1,17.6,53,380.87,20186.15,109.44,5309.94
A050382,U118646,2026-06,2,,2756.61,426.61,7,2986.28,16.7,12,251.02,3012.28,175.59,-26.0
A050383,U114110,2026-06,3,,5621.16,222.81,35,7798.25,20.9,61,150.34,9170.72,72.47,-1372.47
A050384,U110612,2026-06,4,,9224.61,272.54,59,16079.98,19.2,52,262.65,13657.66,9.89,2422.33
A050385,U120870,2026-06,1,,15349.03,862.64,21,18115.49,10.7,13,1255.7,16324.07,-393.06,1791.42
A050386,U122434,2026-06,1,,2727.02,224.86,14,3148.06,11.8,12,242.04,2904.45,-17.18,243.61
A050387,U111308,2026-06,4,,1843.5,396.05,5,1980.24,22.1,12,172.63,2071.56,223.42,-91.33
A050388,U115781,2026-06,3,,5100.0,706.74,8,5653.93,16.1,12,462.97,5555.62,243.77,98.31
A050389,U121915,2026-06,1,,13237.07,850.14,19,16152.57,17.4,12,1209.8,14517.58,-359.66,1634.99
A050390,U114397,2026-06,3,,15013.81,811.89,24,19485.48,17.8,28,659.16,18456.4,152.74,1029.08
A050391,U118283,2026-06,2,,8011.43,361.98,28,10135.5,18.5,49,234.15,11473.59,127.83,-1338.09
A050392,U116682,2026-06,2,,7765.1,294.92,38,11206.79,22.2,53,231.14,12250.47,63.77,-1043.68
A050393,U119421,2026-06,2,,9589.22,656.14,18,11810.53,25.8,38,371.87,14131.22,284.27,-2320.69
A050394,U120285,2026-06,1,,6932.03,304.71,31,9446.01,20.6,17,473.62,8051.57,-168.91,1394.44
A050395,U115928,2026-06,3,,10411.78,306.19,55,16840.6,18.2,38,362.51,13775.35,-56.32,3065.25
A050396,U122290,2026-06,1,,25917.62,786.01,52,40872.6,18.3,65,631.28,41033.1,154.73,-160.5
A050397,U110285,2026-06,4,,11955.09,589.82,25,14745.44,15.9,19,715.87,13601.62,-126.06,1143.82
A050398,U109951,2026-06,4,,1933.52,290.1,7,2030.73,8.9,12,169.0,2027.99,121.11,2.74
A050399,U119956,2026-06,1,,7992.71,488.81,20,9776.16,19.8,34,309.04,10507.28,179.77,-731.11
A050400,U120291,2026-06,1,,5693.61,217.43,39,8479.96,23.3,68,151.53,10304.21,65.9,-1824.25
A050401,U114260,2026-06,3,,11957.17,374.52,49,18351.69,18.7,62,302.19,18735.54,72.34,-383.85
A050402,U116616,2026-06,2,,18401.8,798.29,30,23948.69,8.9,25,809.14,20228.45,-10.85,3720.24
A050403,U120787,2026-06,1,,8536.47,427.04,25,10676.07,12.8,12,761.65,9139.84,-334.61,1536.23
A050404,U120023,2026-06,1,,1977.57,241.51,9,2173.62,21.6,31,83.8,2597.66,157.72,-424.04
A050405,U121339,2026-06,1,,2109.36,182.72,13,2375.39,19.0,37,75.77,2803.4,106.96,-428.0
A050406,U112784,2026-06,4,,6026.55,359.35,21,7546.26,16.8,25,287.37,7184.25,71.98,362.0
A050407,U118440,2026-06,2,,10839.97,631.36,21,13258.47,9.9,25,481.63,12040.74,149.73,1217.73
A050408,U116680,2026-06,2,,11639.49,1077.66,12,12931.93,12.1,12,1034.7,12416.39,42.96,515.55
A050409,U117930,2026-06,2,,13970.11,1021.6,17,17367.15,17.9,12,1280.11,15361.38,-258.52,2005.77
A050410,U122564,2026-06,1,,4751.51,587.47,9,5287.24,21.3,12,443.12,5317.39,144.36,-30.15
A050411,U120385,2026-06,1,,9839.78,326.5,43,14039.34,19.3,58,262.17,15206.09,64.32,-1166.76
A050412,U122208,2026-06,1,,2270.27,248.68,10,2486.82,9.2,12,198.75,2384.99,49.93,101.82
A050413,U120101,2026-06,1,,3601.98,240.11,19,4562.06,27.9,44,131.62,5791.47,108.48,-1229.41
A050414,U114281,2026-06,3,,5700.44,424.56,16,6793.02,21.4,12,531.88,6382.61,-107.32,410.41
A050415,U119173,2026-06,2,,15578.02,670.37,31,20781.53,10.8,28,631.89,17692.83,38.48,3088.7
A050416,U111520,2026-06,4,,2732.01,125.79,30,3773.7,21.8,47,86.93,4085.65,38.86,-311.94
A050417,U121596,2026-06,1,,8014.16,825.48,11,9080.31,17.8,12,733.98,8807.7,91.51,272.61
A050418,U120344,2026-06,1,Lender D,9222.54,629.68,18,11334.23,23.4,48,297.62,14285.79,332.06,-2951.56
A050419,U120571,2026-06,1,,11104.19,1005.01,13,13065.13,27.6,27,556.66,15029.87,448.35,-1964.74
A050420,U121279,2026-06,1,,18679.13,1026.63,22,22585.87,14.5,15,1369.02,20535.36,-342.39,2050.51
A050421,U120622,2026-06,1,,6264.07,167.36,60,10041.41,19.3,84,136.47,11463.74,30.88,-1422.33
A050422,U121541,2026-06,1,,2995.88,301.49,11,3316.37,15.6,12,271.25,3255.03,30.24,61.35
A050423,U115898,2026-06,3,,10831.17,449.32,32,14378.15,12.8,25,495.87,12396.76,-46.55,1981.39
A050424,U122037,2026-06,1,,7367.35,668.97,13,8696.62,25.1,12,700.58,8406.97,-31.61,289.65
A050425,U111500,2026-06,4,,18834.07,586.42,54,31666.76,16.0,52,504.46,26232.13,81.96,5434.63
A050426,U119369,2026-06,2,,8518.28,491.68,20,9833.63,8.9,17,535.18,9098.07,-43.5,735.56
A050427,U121416,2026-06,1,,8786.7,468.21,23,10768.77,20.2,44,284.3,12509.27,183.91,-1740.5
A050428,U114993,2026-06,3,,11993.34,609.5,23,14018.48,11.0,13,982.84,12776.95,-373.34,1241.53
A050429,U120844,2026-06,1,,27320.5,1429.51,24,34308.22,21.5,43,916.63,39415.13,512.88,-5106.91
A050430,U122192,2026-06,1,,5865.23,198.83,44,8748.74,18.8,31,240.3,7449.28,-41.46,1299.46
A050431,U116275,2026-06,3,,9068.99,458.07,28,12825.88,27.4,48,312.97,15022.45,145.1,-2196.58
A050432,U117584,2026-06,2,,2865.76,283.91,12,3406.86,23.9,12,270.85,3250.16,13.06,156.7
A050433,U110050,2026-06,4,,6742.03,551.9,15,8278.51,26.8,12,646.69,7760.33,-94.79,518.17
A050434,U112852,2026-06,4,,5842.52,338.91,20,6778.12,16.3,45,174.38,7847.32,164.52,-1069.2
A050435,U116129,2026-06,3,,7766.98,637.06,14,8918.86,8.9,16,516.6,8265.67,120.46,653.19
A050436,U113753,2026-06,3,,4015.45,221.48,22,4872.51,17.4,40,133.0,5320.12,88.47,-447.61
A050437,U111548,2026-06,4,,8605.66,399.93,31,12397.74,20.2,34,334.48,11372.25,65.45,1025.49
A050438,U121201,2026-06,1,,13837.5,574.61,36,20686.1,24.7,52,435.93,22668.6,138.68,-1982.5
A050439,U111807,2026-06,4,,6134.96,248.63,35,8702.07,17.2,30,253.05,7591.41,-4.42,1110.66
A050440,U118641,2026-06,2,,13300.36,435.82,48,20919.6,16.1,38,449.07,17064.83,-13.25,3854.76
A050441,U117406,2026-06,2,,7525.51,373.63,26,9714.47,18.9,38,264.69,10058.21,108.94,-343.74
A050442,U116057,2026-06,3,,5748.89,888.56,7,6219.9,14.6,12,517.8,6213.61,370.76,6.29
A050443,U115713,2026-06,3,,12175.04,1047.67,13,13619.68,18.1,25,588.2,14704.98,459.47,-1085.3
A050444,U112416,2026-06,4,,5257.35,335.07,19,6366.24,19.4,45,165.34,7440.14,169.73,-1073.9
A050445,U120791,2026-06,1,,8002.33,568.54,17,9665.15,18.9,14,641.4,8979.58,-72.86,685.57
A050446,U112522,2026-06,4,,1716.74,148.22,13,1926.85,9.6,12,150.61,1807.32,-2.39,119.53
A050447,U121008,2026-06,1,,2506.94,310.45,9,2794.01,15.8,13,211.08,2744.03,99.37,49.98
A050448,U118506,2026-06,2,,6777.0,473.47,16,7575.59,14.4,28,286.41,8019.38,187.07,-443.79
A050449,U118287,2026-06,2,,9596.51,519.86,23,11956.87,15.0,25,449.33,11233.3,70.53,723.56
A050450,U116847,2026-06,2,,10395.22,418.55,35,14649.38,12.3,32,382.68,12245.78,35.87,2403.6
A050451,U121536,2026-06,1,,15919.13,648.97,34,22064.96,21.6,59,440.19,25971.25,208.78,-3906.28
A050452,U120966,2026-06,1,,5940.99,288.59,28,8080.66,18.9,17,401.07,6818.18,-112.47,1262.48
A050453,U120236,2026-06,1,,11856.02,403.91,54,21811.0,26.9,67,343.56,23018.85,60.34,-1207.85
A050454,U114136,2026-06,3,,2758.53,329.42,9,2964.75,8.9,12,241.11,2893.31,88.31,71.43
A050455,U120811,2026-06,1,,2943.96,281.95,12,3383.44,22.4,34,117.73,4002.83,164.22,-619.39
A050456,U120792,2026-06,1,,12064.17,428.86,40,17154.44,13.5,31,463.13,14356.95,-34.27,2797.49
A050457,U110904,2026-06,4,,3895.85,209.32,23,4814.27,10.9,18,235.59,4240.63,-26.27,573.64
A050458,U121223,2026-06,1,,13548.12,741.66,25,18541.49,26.3,47,464.66,21838.9,277.0,-3297.42
A050459,U115897,2026-06,3,,9134.42,348.06,47,16358.88,30.4,73,275.81,20134.4,72.25,-3775.52
A050460,U117170,2026-06,2,,11097.57,487.89,32,15612.56,13.8,27,480.47,12972.67,7.42,2639.89
A050461,U119865,2026-06,1,,4321.27,491.41,10,4914.07,27.1,35,179.94,6297.93,311.47,-1383.86
A050462,U120434,2026-06,1,,2541.29,154.71,19,2939.49,8.9,16,169.03,2704.46,-14.32,235.03
A050463,U116285,2026-06,3,,17653.45,579.85,60,34791.26,18.7,66,430.11,28386.95,149.75,6404.31
A050464,U113808,2026-06,3,,3243.83,429.71,8,3437.71,8.9,12,283.53,3402.33,146.19,35.38
A050465,U121618,2026-06,1,,4078.87,339.1,14,4747.41,15.3,12,368.73,4424.76,-29.63,322.65
A050466,U121354,2026-06,1,,7162.6,204.25,55,11233.9,8.9,59,150.33,8869.76,53.92,2364.14
A050467,U118866,2026-06,2,,2655.76,407.07,7,2849.47,8.9,12,232.13,2785.52,174.94,63.94
A050468,U121655,2026-06,1,,7222.01,246.22,50,12311.14,24.0,66,198.04,13070.4,48.19,-759.26
A050469,U118487,2026-06,2,,9193.17,542.27,22,11929.91,24.5,14,761.6,10662.44,-219.33,1267.47
A050470,U116685,2026-06,2,,16965.3,714.28,33,23571.16,11.8,32,620.53,19856.85,93.75,3714.31
A050471,U111228,2026-06,4,,12848.31,516.3,36,18586.75,15.0,33,477.54,15758.96,38.75,2827.79
A050472,U112765,2026-06,4,,3854.44,152.95,34,5200.42,14.3,22,200.21,4404.53,-47.25,795.88
A050473,U113741,2026-06,3,,9384.82,377.55,43,16234.44,31.0,61,307.28,18744.24,70.26,-2509.79
A050474,U119402,2026-06,2,,4684.51,214.23,31,6641.05,16.0,30,190.48,5714.46,23.75,926.59
A050475,U122565,2026-06,1,,8677.19,380.37,30,11411.07,8.9,24,396.02,9504.42,-15.65,1906.66
A050476,U120331,2026-06,1,,14482.44,481.17,40,19246.62,13.3,66,310.55,20496.15,170.62,-1249.52
A050477,U114414,2026-06,3,,5354.85,298.58,24,7165.89,25.1,45,184.81,8316.51,113.77,-1150.63
A050478,U116835,2026-06,2,,13239.88,536.99,34,18257.82,18.6,53,368.14,19511.33,168.86,-1253.51
A050479,U117225,2026-06,2,,11037.68,633.31,22,13932.82,15.7,16,769.06,12305.02,-135.75,1627.8
A050480,U116539,2026-06,2,,4277.21,170.29,36,6130.35,10.3,39,129.52,5051.14,40.77,1079.21
A050481,U116325,2026-06,2,,10908.97,378.1,40,15124.19,10.9,34,374.39,12729.15,3.72,2395.04
A050482,U117202,2026-06,2,,11408.2,287.61,57,16393.84,8.9,58,242.74,14078.91,44.87,2314.93
A050483,U117670,2026-06,2,,3524.71,155.48,31,4819.93,15.4,25,165.71,4142.7,-10.23,677.23
A050484,U115648,2026-06,3,,4386.39,386.52,13,5024.78,19.1,38,154.73,5879.6,231.79,-854.82
A050485,U111461,2026-06,4,,21841.14,973.65,31,30183.08,16.9,32,852.56,27281.98,121.09,2901.11
A050486,U120601,2026-06,1,,4327.9,150.3,43,6462.82,11.8,37,140.1,5183.86,10.19,1278.96
A050487,U112297,2026-06,4,,2299.67,494.52,5,2472.61,25.8,22,132.29,2910.45,362.23,-437.83
A050488,U120928,2026-06,1,,3235.23,335.76,11,3693.37,13.6,14,251.21,3516.93,84.55,176.44
A050489,U116960,2026-06,2,,18999.29,925.23,27,24981.23,18.7,12,1748.19,20978.28,-822.96,4002.95
A050490,U119781,2026-06,1,,4626.27,246.74,23,5675.07,19.3,52,131.97,6862.42,114.77,-1187.35
A050491,U115813,2026-06,3,,13804.37,725.72,24,17417.4,15.9,26,631.11,16408.79,94.62,1008.6
A050492,U114044,2026-06,3,,4974.69,290.23,20,5804.61,8.9,22,245.91,5409.96,44.32,394.66
A050493,U121919,2026-06,1,,6228.33,753.99,9,6785.91,19.5,38,220.97,8396.89,533.02,-1610.99
A050494,U119980,2026-06,1,,8531.54,281.1,50,14054.99,24.1,79,216.3,17088.02,64.8,-3033.03
A050495,U116513,2026-06,2,,6745.36,213.3,43,9171.98,9.7,44,182.79,8042.81,30.51,1129.17
A050496,U117372,2026-06,2,,9536.92,350.12,46,16105.33,16.8,43,296.71,12758.46,53.41,3346.87
A050497,U113736,2026-06,3,,3459.4,200.48,23,4611.09,27.4,36,141.97,5111.07,58.51,-499.99
A050498,U113878,2026-06,3,,14451.94,722.25,25,18056.36,12.8,12,1289.45,15473.43,-567.2,2582.93
A050499,U116283,2026-06,3,,2178.92,222.85,11,2451.33,18.4,12,200.18,2402.14,22.67,49.19
A050500,U122425,2026-06,1,,4191.46,138.04,48,6626.08,19.8,74,98.5,7289.12,39.54,-663.04
A050501,U121001,2026-06,1,,6534.81,280.83,29,8144.21,8.9,25,287.34,7183.49,-6.5,960.72
A050502,U113936,2026-06,3,,7256.75,266.37,36,9589.34,8.9,37,224.99,8324.63,41.38,1264.71
A050503,U112943,2026-06,4,,6758.32,374.75,22,8244.43,19.0,47,204.96,9633.02,169.79,-1388.59
A050504,U122190,2026-06,1,,7167.71,366.01,27,9882.28,28.0,57,228.65,13033.08,137.36,-3150.8
A050505,U122174,2026-06,1,,7490.74,346.05,27,9343.42,17.7,50,212.84,10642.13,133.21,-1298.72
A050506,U117619,2026-06,2,,5388.54,260.23,27,7026.18,20.3,46,169.51,7797.58,90.72,-771.4
A050507,U117493,2026-06,2,,5871.22,607.9,11,6686.9,22.6,12,551.21,6614.52,56.69,72.38
A050508,U117965,2026-06,2,,17241.99,1685.12,12,20221.39,18.9,12,1588.14,19057.68,96.98,1163.71
A050509,U113961,2026-06,3,,6226.55,155.3,62,9628.88,16.4,84,125.09,10507.97,30.21,-879.09
A050510,U119899,2026-06,1,,5316.08,199.26,43,8568.22,17.4,43,167.02,7181.72,32.24,1386.5
A050511,U120058,2026-06,1,,21602.27,697.13,48,33462.11,16.7,30,885.75,26572.44,-188.62,6889.67
A050512,U112441,2026-06,4,,2926.17,405.79,8,3246.31,17.7,12,267.85,3214.25,137.93,32.06
A050513,U115878,2026-06,3,,10625.7,293.11,55,16121.0,8.9,60,220.06,13203.4,73.05,2917.6
A050514,U120715,2026-06,1,,9074.0,277.71,52,14441.07,20.0,72,217.35,15649.06,60.36,-1207.99
A050515,U112706,2026-06,4,,26065.26,893.97,43,38440.65,19.2,61,672.37,41014.42,221.6,-2573.76
A050516,U116653,2026-06,2,,2638.33,405.05,7,2835.32,14.8,12,237.88,2854.59,167.16,-19.27
A050517,U121937,2026-06,1,,7681.78,506.92,17,8617.64,8.9,12,671.43,8057.12,-164.51,560.52
A050518,U122589,2026-06,1,Lender C,23237.79,1296.5,22,28523.06,13.9,28,976.52,27342.69,319.98,1180.37
A050519,U114203,2026-06,3,,2069.19,285.72,8,2285.76,23.4,23,112.5,2587.55,173.22,-301.79
A050520,U121929,2026-06,1,Lender B,9194.29,373.39,34,12695.16,16.9,38,314.11,11936.01,59.28,759.15
A050521,U122685,2026-06,1,,14786.84,1185.51,15,17782.69,26.7,45,523.46,23555.67,662.05,-5772.97
A050522,U120628,2026-06,1,,14804.1,450.58,53,23880.79,9.0,55,329.48,18121.44,121.1,5759.35
A050523,U119133,2026-06,2,,7785.22,291.71,36,10501.65,9.7,39,233.54,9107.91,58.18,1393.74
A050524,U122725,2026-06,1,,1434.33,98.69,17,1677.73,18.7,41,47.6,1951.78,51.09,-274.05
A050525,U117192,2026-06,2,,19612.94,1198.5,20,23969.97,14.4,12,1764.68,21176.19,-566.18,2793.78
A050526,U120051,2026-06,1,,3775.78,138.51,35,4847.89,8.9,28,149.83,4195.33,-11.32,652.57
A050527,U114686,2026-06,3,,9322.47,602.86,19,11454.37,15.4,24,453.79,10890.94,149.07,563.43
A050528,U122318,2026-06,1,,15278.99,622.13,36,22396.67,20.1,24,778.38,18681.19,-156.25,3715.48
A050529,U117739,2026-06,2,,10402.61,876.5,14,12271.05,16.1,12,944.33,11331.96,-67.83,939.09
A050530,U121134,2026-06,1,,8248.72,551.1,19,10470.99,20.7,19,512.87,9744.51,38.24,726.48
A050531,U116492,2026-06,2,,5390.49,736.12,8,5888.95,14.9,13,451.58,5870.57,284.54,18.38
A050532,U114813,2026-06,3,,4019.9,216.27,22,4757.91,9.6,25,178.05,4451.29,38.22,306.62
A050533,U122053,2026-06,1,,3583.31,488.1,8,3904.83,8.9,12,313.2,3758.4,174.9,146.43
A050534,U115758,2026-06,3,,3154.67,559.55,6,3357.32,14.9,12,284.59,3415.04,274.97,-57.72
A050535,U114845,2026-06,3,,3457.38,393.34,10,3933.37,27.8,37,140.16,5185.86,253.18,-1252.49
A050536,U122092,2026-06,1,,10772.18,725.67,17,12336.47,11.2,19,621.35,11805.59,104.33,530.88
A050537,U120079,2026-06,1,,22676.14,797.69,45,35895.92,23.3,74,580.08,42925.9,217.61,-7029.98
A050538,U120423,2026-06,1,,16898.25,947.27,21,19892.74,15.2,41,530.94,21768.7,416.33,-1875.96
A050539,U122851,2026-06,1,,15762.01,726.55,30,21796.56,13.1,29,637.02,18473.6,89.53,3322.96
A050540,U121200,2026-06,1,,12688.49,669.3,23,15393.84,17.3,48,368.1,17668.77,301.2,-2274.93
A050541,U120195,2026-06,1,,3469.51,133.06,32,4257.85,8.9,26,147.21,3827.59,-14.16,430.26
A050542,U113877,2026-06,3,,10405.18,357.95,40,14317.98,13.5,35,361.3,12645.47,-3.35,1672.51
A050543,U122757,2026-06,1,,6817.01,321.53,29,9324.26,19.5,31,281.67,8731.69,39.86,592.57
A050544,U120449,2026-06,1,,3615.47,240.28,19,4565.35,25.5,45,125.58,5651.03,114.7,-1085.67
A050545,U113192,2026-06,3,,11113.95,976.65,13,12696.51,12.3,12,989.02,11868.25,-12.37,828.26
A050546,U118075,2026-06,2,,13461.58,668.43,30,20053.03,28.7,45,491.7,22126.47,176.74,-2073.44
A050547,U122440,2026-06,1,,8647.71,279.93,49,13716.7,9.5,50,210.11,10505.6,69.82,3211.1
A050548,U115691,2026-06,3,,8510.23,744.97,13,9684.66,19.0,36,311.95,11230.25,433.02,-1545.59
A050549,U120290,2026-06,1,,16806.45,923.8,23,21247.36,12.3,18,1027.24,18490.24,-103.44,2757.11
A050550,U117556,2026-06,2,,15426.8,559.83,40,22393.01,14.4,43,461.35,19838.06,98.48,2554.96
A050551,U121331,2026-06,1,,10418.13,589.41,23,13556.46,15.3,27,458.51,12379.66,130.91,1176.8
A050552,U118119,2026-06,2,,9810.48,494.53,24,11868.78,14.4,45,283.42,12753.9,211.11,-885.11
A050553,U120097,2026-06,1,,5421.5,188.41,52,9797.36,25.4,68,151.13,10276.68,37.28,-479.32
A050554,U120002,2026-06,1,,7006.43,280.27,41,11491.07,28.0,59,219.87,12972.13,60.4,-1481.06
A050555,U122255,2026-06,1,,6434.79,492.4,15,7386.0,18.9,40,218.05,8722.1,274.35,-1336.1
A050556,U112350,2026-06,4,,5454.97,438.53,14,6139.35,11.2,12,482.63,5791.54,-44.1,347.81
A050557,U122240,2026-06,1,,9580.83,972.0,11,10692.02,15.9,12,868.82,10425.88,103.18,266.14
A050558,U117198,2026-06,2,,7439.16,346.98,27,9368.39,9.6,24,341.91,8205.78,5.07,1162.61
A050559,U121671,2026-06,1,,17697.3,996.97,22,21933.36,19.9,47,545.11,25620.26,451.86,-3686.9
A050560,U111940,2026-06,4,,8863.21,915.96,11,10075.55,16.3,12,805.43,9665.11,110.53,410.44
A050561,U118829,2026-06,2,,14163.65,838.33,22,18443.26,24.7,47,473.13,22237.07,365.2,-3793.81
A050562,U116481,2026-06,2,,3939.7,167.14,31,5181.21,18.0,48,115.73,5554.98,51.41,-373.77
A050563,U110695,2026-06,4,,7988.51,543.0,19,10317.06,26.6,12,765.48,9185.73,-222.47,1131.33
A050564,U122831,2026-06,1,,5918.39,313.32,25,7832.98,20.3,15,450.04,6750.67,-136.73,1082.31
A050565,U122723,2026-06,1,,20480.74,640.58,58,37153.77,16.0,62,487.55,30228.17,153.03,6925.61
A050566,U116565,2026-06,2,,10305.83,516.0,24,12384.1,8.9,18,613.73,11047.16,-97.73,1336.95
A050567,U112704,2026-06,4,,19718.28,1310.46,19,24898.83,18.2,17,1324.57,22517.75,-14.11,2381.07
A050568,U122056,2026-06,1,,4975.73,675.34,8,5402.7,17.9,20,289.58,5791.54,385.76,-388.83
A050569,U116869,2026-06,2,,5049.82,435.26,13,5658.43,16.2,42,158.31,6649.13,276.95,-990.71
A050570,U117035,2026-06,2,,16227.69,706.44,35,24725.5,26.1,64,472.06,30211.84,234.38,-5486.34
A050571,U114599,2026-06,3,,6546.28,420.5,18,7569.08,17.6,42,209.87,8814.66,210.63,-1245.58
A050572,U113817,2026-06,3,,10835.32,547.82,26,14243.29,20.8,55,307.19,16895.53,240.63,-2652.24
A050573,U117148,2026-06,2,,10430.01,336.83,56,18862.55,20.7,53,301.85,15998.15,34.98,2864.4
A050574,U121313,2026-06,1,,22641.09,662.03,55,36411.41,19.9,76,526.23,39993.75,135.79,-3582.34
A050575,U122212,2026-06,1,,5402.9,195.52,35,6843.21,8.9,41,153.31,6285.8,42.21,557.42
A050576,U119693,2026-06,1,,12233.28,309.8,66,20446.9,16.1,84,243.68,20468.73,66.13,-21.83
A050577,U110997,2026-06,4,,10260.59,1166.82,10,11668.16,21.6,12,958.36,11500.32,208.46,167.85
A050578,U116813,2026-06,2,,5132.24,266.83,26,6937.7,25.0,48,170.17,8168.17,96.66,-1230.47
A050579,U122081,2026-06,1,,10534.88,429.93,37,15907.53,22.0,31,448.53,13904.34,-18.59,2003.19
A050580,U121794,2026-06,1,,17304.16,654.79,35,22917.52,13.6,18,1068.15,19226.69,-413.36,3690.83
A050581,U119964,2026-06,1,,17429.7,1007.91,22,22174.0,24.6,51,554.18,28263.37,453.73,-6089.37
A050582,U118117,2026-06,2,,3275.61,280.93,13,3652.09,10.9,12,289.35,3472.22,-8.42,179.87
A050583,U110308,2026-06,4,,2941.85,232.03,14,3248.36,9.2,12,257.54,3090.51,-25.52,157.86
A050584,U115129,2026-06,3,,4028.35,348.57,13,4531.39,19.0,37,144.7,5353.79,203.87,-822.4
A050585,U119769,2026-06,1,Lender H,4913.77,294.7,19,5599.37,8.9,19,278.23,5286.29,16.48,313.08
A050586,U120688,2026-06,1,,10037.68,300.3,49,14714.6,14.8,70,214.92,15044.56,85.38,-329.97
A050587,U116679,2026-06,2,,5980.68,241.45,30,7243.48,8.9,22,295.63,6503.97,-54.19,739.51
A050588,U121051,2026-06,1,,9854.64,371.39,40,14855.66,13.8,39,315.0,12284.81,56.4,2570.85
A050589,U120428,2026-06,1,,6624.93,282.75,30,8482.45,18.8,51,189.6,9669.46,93.15,-1187.0
A050590,U117439,2026-06,2,,5001.26,172.26,44,7579.22,10.7,43,140.54,6043.16,31.72,1536.06
A050591,U120102,2026-06,1,Lender G,8294.58,432.77,24,10386.46,11.4,25,374.31,9357.67,58.46,1028.79
A050592,U116076,2026-06,3,,7935.83,376.86,27,10175.25,20.1,56,219.52,12292.9,157.35,-2117.65
A050593,U115844,2026-06,3,,21219.05,1020.69,29,29600.02,13.9,23,1056.21,24292.9,-35.52,5307.13
A050594,U115255,2026-06,3,,7280.74,527.42,16,8438.69,18.7,28,322.86,9040.0,204.56,-601.31
A050595,U117720,2026-06,2,,1040.53,142.15,8,1137.16,14.5,12,93.67,1124.06,48.47,13.1
A050596,U112009,2026-06,4,,11027.63,804.7,16,12875.19,15.4,13,926.43,12043.53,-121.73,831.66
A050597,U122740,2026-06,1,Lender D,12397.3,1174.69,12,14096.22,10.6,17,788.59,13405.99,386.1,690.23
A050598,U121386,2026-06,1,,17698.24,1015.47,22,22340.42,21.6,37,659.3,24394.26,356.17,-2053.85
A050599,U119935,2026-06,1,,10114.43,328.41,47,15435.45,20.7,63,264.54,16665.72,63.88,-1230.27
A050600,U122254,2026-06,1,,8904.83,753.14,13,9790.79,8.9,12,778.33,9339.93,-25.19,450.86
A050601,U120350,2026-06,1,,3820.9,277.34,16,4437.43,17.8,39,129.73,5059.56,147.61,-622.13
A050602,U122130,2026-06,1,,23507.98,941.31,34,32004.43,13.4,38,762.54,28976.34,178.77,3028.09
A050603,U110912,2026-06,4,,4389.4,190.08,34,6462.83,24.6,63,124.71,7856.8,65.37,-1393.97
A050604,U116052,2026-06,3,,13015.82,799.21,20,15984.19,21.6,33,526.53,17375.45,272.68,-1391.26
A050605,U117295,2026-06,2,,11462.6,495.43,29,14367.46,8.9,23,543.93,12510.4,-48.5,1857.06
A050606,U115486,2026-06,3,,11785.89,326.45,53,17301.87,13.7,74,236.76,17520.57,89.69,-218.7
A050607,U110512,2026-06,4,,19773.12,792.56,31,24569.27,10.8,35,661.11,23138.73,131.45,1430.54
A050608,U120060,2026-06,1,,4084.21,337.96,14,4731.41,17.2,12,372.89,4474.65,-34.93,256.76
A050609,U120245,2026-06,1,,3041.23,374.82,9,3373.42,15.0,12,274.5,3293.96,100.33,79.46
A050610,U116434,2026-06,2,,11319.49,358.96,50,17948.08,17.2,53,306.33,16235.39,52.63,1712.69
A050611,U121838,2026-06,1,,12876.64,840.35,19,15966.71,23.0,35,508.39,17793.54,331.97,-1826.83
A050612,U121978,2026-06,1,,5859.05,309.34,23,7114.85,16.0,51,159.07,8112.7,150.27,-997.85
A050613,U120088,2026-06,1,,9250.13,301.36,47,14163.94,15.6,30,374.34,11230.1,-72.98,2933.85
A050614,U115876,2026-06,3,,11884.3,378.15,41,15504.3,9.3,42,332.59,13968.8,45.56,1535.5
A050615,U116497,2026-06,2,,3530.61,402.02,10,4020.15,24.6,22,200.99,4421.88,201.02,-401.73
A050616,U114954,2026-06,3,,15087.46,835.84,24,20060.06,19.5,14,1213.6,16990.41,-377.77,3069.65
A050617,U113280,2026-06,3,,7194.42,232.76,60,13965.84,26.2,73,198.0,14453.7,34.77,-487.86
A050618,U114284,2026-06,3,,4061.55,407.17,11,4478.89,17.0,34,151.36,5146.09,255.82,-667.2
A050619,U114850,2026-06,3,,14203.19,772.35,22,16991.71,11.9,16,964.37,15429.92,-192.02,1561.79
A050620,U120545,2026-06,1,,13368.0,414.88,46,19084.48,8.9,45,350.48,15771.7,64.4,3312.78
A050621,U116356,2026-06,2,,5046.66,304.95,21,6403.94,17.9,12,462.44,5549.25,-157.49,854.68
